Date,Open,High,Low,Close,Adj Close,Volume,RollingClose_100,RollingClose_250
1995-08-01,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-02,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-03,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-04,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-07,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-08,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-09,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-10,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-11,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-14,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-15,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-16,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-17,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-18,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-21,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-22,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-23,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-24,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-25,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-28,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-29,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-08-30,2.269520998001098,2.269520998001098,2.269520998001098,2.269520998001098,0.8562029004096985,0,,
1995-09-01,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-04,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-05,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-06,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-07,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-08,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-11,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-12,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-13,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-14,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-15,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-18,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-19,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-20,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-21,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-22,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-25,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-26,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-27,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-09-28,2.2906320095062256,2.2906320095062256,2.2906320095062256,2.2906320095062256,0.8641670942306519,0,,
1995-10-02,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-03,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-04,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-05,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-06,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-09,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-10,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-11,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-12,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-13,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-16,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-17,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-18,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-19,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-20,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-23,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-24,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-25,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-26,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-27,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-10-30,2.4806389808654785,2.4806389808654785,2.4806389808654785,2.4806389808654785,0.9358495473861694,0,,
1995-11-01,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9239022135734558,0,,
1995-11-02,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9239022135734558,0,,
1995-11-03,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-06,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-07,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-08,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-09,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-10,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-13,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-14,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-15,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-16,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-17,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-20,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-21,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-22,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-23,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-24,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-27,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-28,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-11-29,2.448971033096313,2.448971033096313,2.448971033096313,2.448971033096313,0.9380542039871216,0,,
1995-12-01,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-04,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-05,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-06,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-07,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-08,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-11,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-12,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-13,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-14,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-15,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-18,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-19,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-20,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-21,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,,
1995-12-22,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,2.3794076180458066,
1995-12-25,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,2.380885438919067,
1995-12-26,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,2.3823632597923274,
1995-12-27,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,2.3838410806655883,
1995-12-28,2.4173030853271484,2.4173030853271484,2.4173030853271484,2.4173030853271484,0.9259241223335266,0,2.3853189015388487,
1996-01-01,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3862689304351803,
1996-01-02,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3872189593315123,
1996-01-03,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.388168988227844,
1996-01-04,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.389119017124176,
1996-01-05,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3900690460205074,
1996-01-08,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3910190749168394,
1996-01-09,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.391969103813171,
1996-01-10,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.392919132709503,
1996-01-11,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3938691616058345,
1996-01-12,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3948191905021665,
1996-01-15,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.395769219398498,
1996-01-16,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.39671924829483,
1996-01-17,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3976692771911616,
1996-01-18,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.3986193060874936,
1996-01-19,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.399569334983825,
1996-01-22,2.3645238876342773,2.3645238876342773,2.3645238876342773,2.3645238876342773,0.9057074785232544,0,2.400519363880157,
