AAPL,AMZN,GOOG,MSFT
6.900015830993652,6.736499786376953,14.019452095031738,23.071163177490234
7.029403209686279,6.752999782562256,14.014719009399414,22.80208969116211
7.074764251708984,6.75600004196167,14.008742332458496,22.748275756835938
7.180099487304688,6.828999996185303,14.11484432220459,22.88665580749512
7.154219627380371,6.78849983215332,14.125056266784668,22.517637252807617
7.183752059936523,6.590499877929688,14.166898727416992,22.417694091796875
7.26046895980835,6.57450008392334,14.221942901611328,22.50226211547852
7.292437553405762,6.777999877929688,14.152453422546388,22.54069709777832
7.32470703125,6.743500232696533,14.035889625549316,22.563766479492188
7.304916858673096,7.047999858856201,14.134270668029783,23.00197410583496
7.360933303833008,7.002999782562256,14.10264015197754,23.32485580444336
7.376156806945801,7.059999942779541,14.264781951904297,23.309476852416992
7.380415439605713,7.007999897003174,14.614471435546877,23.409427642822266
7.479660987854004,7.214000225067139,14.670013427734377,23.69387626647949
7.577993392944336,7.290999889373779,14.82692527770996,23.732316970825195
7.531722545623779,7.108500003814697,13.70238971710205,23.57855987548828
7.521676063537598,7.121500015258789,13.70114517211914,23.863008499145508
7.446176528930664,7.210000038146973,13.82418441772461,24.109018325805664
7.891560077667236,7.321499824523926,13.805752754211426,24.08595085144043
8.112279891967773,7.504499912261963,13.625429153442385,24.13207626342773
8.245011329650879,7.18149995803833,13.573871612548828,23.801502227783203
8.204523086547852,7.355500221252441,13.241368293762209,23.916826248168945
7.977413177490234,7.10099983215332,13.177108764648438,23.716938018798828
7.964017391204834,6.96750020980835,13.180347442626951,23.76306533813477
8.178339958190918,7.08650016784668,13.250333786010742,23.83225440979004
7.948492527008057,6.855000019073486,13.093422889709473,23.47861862182617
8.108624458312988,6.874499797821045,13.21546459197998,23.724624633789062
7.875123500823975,6.491499900817871,12.611976623535156,23.163414001464844
7.7932329177856445,6.546500205993652,12.6964111328125,22.948156356811523
7.496712684631348,6.435500144958496,12.420195579528809,22.27931404113769
7.180401802062988,6.249000072479248,12.282462120056152,21.68735122680664
7.73234224319458,6.564499855041504,12.99255084991455,22.248565673828125
7.80936861038208,6.5229997634887695,12.67872714996338,22.20244026184082
7.978935241699219,6.69350004196167,12.587569236755373,22.63295555114746
7.865383625030518,6.573500156402588,12.724306106567385,22.47920227050781
7.727166652679443,6.426499843597412,12.640869140625,22.24087715148925
7.739345550537109,6.445499897003174,12.651827812194824,22.248565673828125
7.6827216148376465,6.314000129699707,12.412723541259766,22.086387634277344
7.560338497161865,6.229499816894531,12.314592361450195,21.808380126953125
7.238245487213135,5.985499858856201,11.830904960632324,20.93573760986328
7.377068996429443,6.136000156402588,11.75718116760254,20.72723197937012
7.51223611831665,6.105999946594238,11.884453773498535,20.287044525146484
7.4653544425964355,6.243000030517578,11.88221263885498,20.13258934020996
7.43156099319458,6.1605000495910645,11.842362403869627,19.314010620117188
7.712857723236084,6.335000038146973,12.215712547302246,20.07853889465332
7.82032299041748,6.2729997634887695,12.095413208007812,19.92408561706543
7.94057559967041,6.162000179290772,12.0142183303833,19.99358940124512
8.035560607910156,6.315499782562256,12.288190841674805,20.43377494812012
8.010294914245605,6.438000202178955,12.592799186706545,20.74267196655273
7.792316436767578,6.138500213623047,12.421441078186035,19.91636848449707
7.639488220214844,6.100500106811523,12.092674255371094,19.53024101257324
7.590476512908935,5.941999912261963,12.07424259185791,19.391231536865234
7.40385627746582,5.895500183105469,11.806246757507324,19.14410972595215
7.626399993896484,6.1605000495910645,12.12978458404541,19.30628776550293
7.7177300453186035,6.151500225067139,12.166894912719728,19.81596946716309
7.741170406341553,6.191500186920166,12.03464126586914,19.69241523742676
7.905871868133545,6.3420000076293945,12.403260231018066,20.52643775939941
8.136025428771973,6.34499979019165,12.484952926635742,20.32565689086914
8.27667236328125,6.29449987411499,12.455313682556152,20.3642692565918
8.343648910522461,6.291500091552734,12.454069137573242,20.4183292388916
8.224920272827148,6.127500057220459,12.168390274047852,20.039926528930664
8.336950302124023,6.115499973297119,12.11085605621338,19.900924682617188
8.249273300170898,6.072500228881836,12.006248474121094,19.54568672180176
8.18930435180664,5.916500091552734,11.83314609527588,19.30628776550293
8.119279861450195,6.050000190734863,11.772871971130373,18.943328857421875
8.16799259185791,5.889999866485596,11.757927894592283,18.77342987060547
7.798709392547607,5.430500030517578,11.314091682434082,18.001184463500977
7.657452583312988,5.4629998207092285,11.082210540771484,17.769502639770508
7.56459903717041,5.547999858856201,10.946221351623535,17.885345458984375
7.517717361450195,5.456999778747559,10.872995376586914,17.97028923034668
7.569167137145996,5.502999782562256,10.861040115356444,18.39502716064453
7.874815940856934,5.671500205993652,11.212970733642578,18.765701293945312
7.857160568237305,5.810999870300293,11.371376991271973,18.85065650939941
7.903740882873535,5.86299991607666,11.643607139587402,18.74254608154297
7.8328094482421875,5.975500106811523,11.851327896118164,19.175004959106445
7.665670871734619,6.182499885559082,12.184329986572266,19.406681060791016
7.693983554840088,6.164999961853027,12.237629890441896,19.646072387695312
7.65501594543457,6.103000164031982,12.304380416870115,19.700130462646484
7.607829570770264,5.924499988555908,11.447342872619627,19.221342086791992
7.476313591003418,5.997000217437744,11.610979080200195,19.48390388488769
7.668411731719971,6.005000114440918,11.994791030883787,19.67696952819824
7.739954471588135,5.871500015258789,11.892922401428224,19.39895820617676
7.885473728179932,6.003499984741211,12.074990272521973,19.954978942871094
7.913480758666992,5.94350004196167,12.205750465393066,19.931808471679688
7.893389225006103,5.920000076293945,12.17860221862793,20.155765533447266
8.039520263671875,5.856500148773193,12.269760131835938,20.202098846435547
7.944534778594971,5.856500148773193,12.063532829284668,20.039926528930664
7.8577704429626465,5.8429999351501465,12.079472541809082,20.101703643798828
7.83159065246582,5.894499778747559,12.0759859085083,19.931808471679688
7.971631050109863,6.003499984741211,12.21446704864502,20.33338737487793
7.974061965942383,6.120999813079834,12.200020790100098,20.202098846435547
8.006031036376953,6.379000186920166,12.610732078552246,19.87003326416016
7.967062950134277,6.391499996185303,12.655065536499023,19.592018127441406
7.918048858642578,6.415999889373779,12.45880126953125,19.73102188110352
7.968585014343262,6.441500186920166,12.58657169342041,19.777362823486328
7.89734411239624,6.5,12.54572582244873,19.36034393310547
7.616654872894287,6.29449987411499,12.24759292602539,19.19817543029785
7.665367126464844,6.328000068664551,12.254318237304688,18.91243934631348
7.583475112915039,6.234499931335449,12.113346099853516,18.84293365478516
7.539028167724609,6.303500175476074,12.094416618347168,18.920164108276367
7.670849323272705,6.442999839782715,12.217206954956056,19.18412399291992
7.704336166381836,6.482500076293945,12.008737564086914,19.26952362060547
7.60722017288208,6.378499984741211,11.655562400817873,18.97450256347656
7.59991455078125,6.388000011444092,11.507368087768556,18.811466217041016
7.483009338378906,6.329999923706055,11.558425903320312,18.85028648376465
7.304309844970703,6.226500034332275,11.242609977722168,18.663963317871094
7.394419193267822,6.34250020980835,11.323058128356934,18.710538864135746
7.314962863922119,6.243000030517578,11.23239803314209,18.4931583404541
7.355758190155029,6.331999778747559,11.4279146194458,18.57855987548828
7.382547378540039,6.189499855041504,11.274989128112791,18.35340690612793
7.400814056396484,6.241499900817871,11.208488464355469,18.22142791748047
7.620919227600098,6.624499797821045,11.465274810791016,18.55526161193848
7.676936626434326,6.760499954223633,11.536258697509766,18.58631896972656
7.877866744995117,6.939499855041504,11.713595390319824,18.85805320739746
7.84863805770874,6.861000061035156,11.566644668579102,18.60184860229492
8.004204750061035,6.956999778747559,11.72056770324707,18.57855987548828
8.008771896362305,7.019000053405762,11.86004638671875,18.640668869018555
8.019123077392578,7.122000217437744,11.859048843383787,18.51644325256348
8.129631042480469,7.253499984741211,12.011727333068848,19.49467658996582
8.160680770874023,7.287499904632568,11.965899467468262,19.43256378173828
8.226441383361816,7.272500038146973,11.971129417419434,19.50244140625
8.419754981994629,7.406499862670898,11.981590270996094,19.66547203063965
8.383222579956055,7.415999889373779,12.207990646362305,19.58008003234864
8.622511863708496,7.565000057220459,12.65954875946045,19.74311256408692
8.638946533203125,7.536499977111816,12.788564682006836,19.52573204040528
8.760115623474121,7.591499805450439,12.85182762145996,19.106491088867188
8.795737266540527,7.642499923706055,12.789063453674316,18.966739654541016
8.899240493774414,8.036499977111816,13.133024215698242,19.23847198486328
8.863927841186523,7.968500137329102,13.210733413696287,19.19965171813965
8.73301887512207,7.985000133514404,13.130035400390623,19.16083335876465
8.748546600341797,7.94950008392334,13.142987251281738,19.02109146118164
8.638341903686523,7.853000164031982,13.095664024353027,19.013322830200195
8.600895881652832,7.685500144958496,13.091429710388184,18.92792510986328
8.482773780822754,7.769499778747559,13.009984970092772,18.563034057617188
8.796345710754395,8.043499946594238,13.405503273010254,18.904630661010746
8.803954124450684,7.769999980926514,13.30886459350586,18.966739654541016
8.804868698120117,7.813499927520752,13.200770378112791,19.04437828063965
8.95251750946045,7.777500152587891,13.358677864074709,19.07543182373047
8.991787910461426,7.651500225067139,13.420696258544922,19.090961456298828
9.088603973388672,7.823999881744385,13.484208106994627,19.277294158935547
9.137309074401855,7.758500099182129,13.531780242919922,19.67323875427246
9.20337200164795,7.776500225067139,13.472750663757324,19.58783721923828
9.581789016723633,8.232000350952148,14.980100631713867,19.82851219177246
9.6810302734375,8.178000450134277,15.385083198547363,20.04590034484864
9.421955108642578,7.933499813079834,15.139004707336426,19.48690795898437
9.453617095947266,7.933499813079834,15.142741203308104,19.64995002746582
9.422870635986328,8.248499870300293,15.242616653442385,19.7353515625
9.360461235046388,8.456500053405762,15.256067276000977,19.70429801940918
9.402167320251465,8.449999809265137,15.35494613647461,19.556785583496094
9.378122329711914,8.4975004196167,15.40725040435791,20.10800743103028
9.371419906616213,8.375499725341797,15.354199409484863,20.22445678710937
9.29257583618164,8.342000007629395,15.40675163269043,20.403032302856445
9.162880897521973,8.261500358581543,15.28520679473877,20.705810546875
9.260303497314451,8.128999710083008,15.317585945129396,20.923200607299805
9.418001174926758,8.230500221252441,15.33253002166748,21.264801025390625
9.522725105285645,8.423500061035156,15.44660186767578,20.98530960083008
9.689250946044922,8.446499824523926,15.548471450805664,21.070707321166992
9.654542922973633,8.53849983215332,15.568644523620604,20.84556198120117
9.699909210205078,8.599499702453613,15.610736846923828,20.814502716064453
9.622580528259276,8.513500213623047,15.562169075012209,20.923200607299805
9.681943893432615,8.666500091552734,15.513850212097168,20.915433883666992
9.639934539794922,8.518500328063965,15.37213134765625,20.71357536315918
9.377511978149414,8.284000396728516,15.02592945098877,20.39526557922364
9.347370147705078,7.945000171661377,14.831158638000488,20.340919494628903
9.1814546585083,7.888999938964844,14.53850555419922,20.1612606048584
9.148271560668944,7.917500019073486,14.534272193908691,19.973779678344727
9.389690399169922,8.208499908447266,14.858306884765623,20.184694290161133
9.337933540344238,8.241000175476074,14.71559238433838,20.067522048950195
9.539772987365724,8.519499778747559,14.725305557250977,20.098766326904297
9.398820877075195,8.40999984741211,14.520821571350098,19.62227439880371
9.583613395690918,8.862500190734863,14.818705558776855,19.817550659179688
9.589698791503906,8.859999656677246,14.69491958618164,19.72381401062012
9.646632194519045,8.974499702453613,14.498406410217283,19.770687103271484
9.472496032714844,8.770000457763672,13.84087085723877,19.73162269592285
9.63232421875,8.827500343322754,14.056063652038574,20.340919494628903
9.685598373413086,8.826499938964844,14.242116928100586,21.004886627197266
9.663985252380373,8.784000396728516,14.271507263183594,21.10644149780273
9.746487617492676,8.90250015258789,14.405006408691406,20.96583366394043
9.687424659729004,8.838500022888184,14.623686790466309,20.989273071289062
9.772668838500977,8.814499855041504,14.708369255065918,21.270479202270508
9.73461627960205,8.742500305175781,14.732279777526855,21.153303146362305
9.758967399597168,8.781000137329102,14.749963760375977,21.35640525817871
9.79275894165039,8.712499618530273,14.809988975524902,21.28610610961914
9.750746726989746,8.696999549865723,14.817211151123049,21.57512664794922
9.752880096435549,8.778499603271484,14.702391624450684,21.754785537719727
9.779973983764648,8.902000427246094,14.737509727478027,21.86414337158203
9.76048755645752,8.878999710083008,14.714844703674316,21.793840408325195
9.809198379516602,9.16450023651123,14.82094669342041,21.72353744506836
9.869780540466309,9.237500190734863,15.0204496383667,21.92663955688477
9.899008750915527,9.23799991607666,15.080723762512209,22.02037811279297
9.851516723632812,9.12950038909912,15.049341201782228,22.10630416870117
9.884393692016602,9.107000350952148,15.00326442718506,21.92663955688477
9.908446311950684,9.054499626159668,14.917086601257324,21.879770278930664
9.90296745300293,9.168499946594238,14.96889305114746,21.8485164642334
9.853339195251465,9.137499809265137,14.915593147277832,21.754785537719727
9.819856643676758,9.0,14.79379940032959,21.80164909362793
10.0332612991333,9.211000442504885,15.052330017089844,21.85633087158203
10.08562469482422,9.250499725341797,14.996788024902344,21.9422607421875
10.168128967285156,9.371000289916992,15.16989040374756,21.8719539642334
10.159910202026367,9.29300022125244,15.28022575378418,22.51249122619629
10.232666969299316,9.274499893188477,15.353450775146484,22.34064102172852
10.425373077392578,9.234000205993652,15.2979097366333,22.04380798339844
10.400716781616213,9.217000007629396,15.34274196624756,21.957883834838867
10.485349655151367,9.20400047302246,15.364160537719728,22.30158805847168
10.523704528808594,9.27649974822998,15.359678268432615,22.02037811279297
10.60894775390625,9.4375,15.546229362487791,22.10630416870117
10.370572090148926,9.5625,15.931036949157717,22.38750648498535
10.315474510192873,9.343500137329102,15.734771728515623,22.239097595214844
10.127942085266112,9.097999572753906,15.610736846923828,22.145353317260746
9.94649887084961,8.871000289916992,15.238632202148438,21.88757705688477
10.27316188812256,8.842499732971191,15.219951629638672,22.16878700256348
10.393407821655272,8.835000038146973,15.439878463745115,22.223472595214844
10.46799659729004,8.769499778747559,15.35494613647461,22.481246948242188
10.448509216308594,9.22249984741211,15.36216926574707,22.55155563354492
10.232057571411133,8.557000160217285,14.96864414215088,21.67667388916016
10.330086708068848,8.482000350952148,14.952953338623049,21.66104888916016
10.503917694091797,8.605500221252441,15.218955993652344,21.86414337158203
10.482303619384766,8.67650032043457,15.242865562438965,21.82508659362793
10.455512046813965,8.685500144958496,15.196788787841797,21.598556518554688
10.548670768737791,8.796500205993652,15.21746063232422,21.69229507446289
10.712458610534668,8.821499824523926,15.299901962280272,22.02818298339844
10.813528060913086,9.152999877929688,15.401769638061523,22.09067726135254
10.903643608093262,9.265000343322754,15.35494613647461,21.8485164642334
10.793437957763672,9.310500144958496,15.353450775146484,21.481388092041016
10.863759994506836,9.462499618530272,15.55419921875,21.28610610961914
10.934693336486816,9.520999908447266,15.645108222961426,21.270479202270508
10.956613540649414,9.451499938964844,15.54548168182373,21.184045791625977
11.054945945739746,9.331000328063965,15.54722499847412,21.23119354248047
10.907907485961914,9.387999534606934,15.573127746582031,21.38047981262207
10.672270774841309,9.324999809265137,15.693178176879885,21.262615203857425
10.3084716796875,9.020999908447266,15.198283195495604,20.893314361572266
10.430550575256348,8.833999633789062,15.225929260253906,20.893314361572266
10.438464164733888,8.887499809265137,15.163662910461426,21.03474998474121
10.59920883178711,8.862000465393066,15.194048881530762,20.86188125610352
10.75295066833496,8.66450023651123,15.277734756469728,20.88545036315918
10.634217262268066,8.472000122070312,14.962915420532228,20.55543708801269
10.71976375579834,8.60099983215332,14.963663101196287,20.492576599121094
10.946263313293455,8.63949966430664,15.182093620300291,20.586870193481445
10.959657669067385,8.583499908447266,14.959427833557127,20.39043235778809
10.818400382995604,8.454000473022461,14.736265182495115,20.20970726013184
10.830577850341797,8.344499588012695,14.752453804016112,20.358997344970703
10.730420112609863,8.452500343322754,14.739005088806152,20.34328269958496
10.55384922027588,8.307000160217285,14.453325271606444,19.96612548828125
10.71580696105957,8.403499603271484,14.363910675048828,20.17827606201172
10.763601303100586,8.33650016784668,14.196537971496582,20.186134338378903
10.516096115112305,8.253999710083008,14.18582820892334,19.95040512084961
10.04665756225586,8.234999656677246,13.87549114227295,19.478946685791016
10.18761157989502,8.048500061035156,13.98159408569336,19.471086502075195
10.066749572753906,8.090999603271484,13.974122047424316,19.486804962158203
10.329475402832031,8.22599983215332,14.35867977142334,19.903255462646484
10.387317657470703,8.130000114440918,14.379103660583496,19.879684448242188
10.326131820678713,8.265999794006348,14.499651908874512,20.068262100219727
10.502092361450195,8.555000305175781,14.617460250854492,20.280424118041992
10.702108383178713,8.548999786376953,14.439377784729004,20.1311264038086
10.66861629486084,8.467499732971191,14.330286979675291,19.96612548828125
10.684446334838867,8.730999946594238,14.48894214630127,20.02897834777832
10.613512992858888,8.970999717712402,14.491682052612305,20.123275756835938
10.609865188598633,9.006500244140625,14.614221572875977,19.95040512084961
10.489608764648438,9.006500244140625,14.739751815795898,20.02112197875977
10.387014389038086,9.147000312805176,14.637136459350586,20.07612037658692
10.316999435424805,9.26449966430664,14.174121856689451,20.25684356689453
10.291118621826172,9.137999534606934,14.300896644592283,20.547578811645508
10.292336463928224,9.24549961090088,14.445853233337402,20.586870193481445
10.200396537780762,9.23550033569336,14.400025367736816,20.48472023010254
10.070709228515623,9.20199966430664,14.380349159240724,20.41399955749512
10.11941909790039,9.02400016784668,14.211979866027832,20.146841049194336
10.2329740524292,9.114500045776367,14.353200912475586,20.138992309570312
10.120028495788574,9.090999603271484,14.40874195098877,19.973976135253903
9.96902561187744,9.000499725341797,13.217955589294434,19.93468475341797
10.10267162322998,8.916999816894531,13.12181568145752,19.706817626953125
10.285635948181152,8.940999984741211,12.989562034606934,19.76181983947754
10.424156188964844,9.193499565124512,13.09416961669922,20.24113655090332
10.676535606384276,9.294500350952148,13.078478813171388,20.052553176879883
10.746856689453123,9.270999908447266,13.07723331451416,20.123275756835938
10.668008804321287,9.114999771118164,13.270757675170898,20.57901191711425
10.6597900390625,9.831500053405762,13.393796920776367,20.72830390930176
10.556281089782717,9.753499984741213,13.39902687072754,20.98760414123535
10.65918254852295,9.790499687194824,13.551705360412598,20.366857528686523
10.541974067687988,10.059499740600586,13.413722038269045,20.16255569458008
10.600428581237791,9.922499656677246,13.297408103942873,20.280424118041992
10.642133712768556,9.998499870300291,13.344731330871582,20.476865768432617
10.556281089782717,9.85550022125244,13.306873321533203,20.26470947265625
10.553544998168944,9.880000114440918,13.332526206970217,20.32756423950196
10.582159996032717,10.039999961853027,13.391803741455078,20.2961368560791
10.638477325439451,10.196999549865724,13.515838623046877,20.170419692993164
10.570893287658691,10.218999862670898,13.336261749267578,19.92683219909668
10.550804138183594,10.303500175476074,13.326299667358398,19.895404815673828
10.366009712219238,10.128000259399414,13.189312934875488,19.66753387451172
10.146814346313477,9.625499725341797,12.912101745605469,19.306076049804688
10.233278274536133,9.740500450134276,13.2119779586792,19.393081665039062
10.346830368041992,9.854499816894531,13.195789337158203,19.52753448486328
10.366918563842772,9.9399995803833,13.23165512084961,19.551258087158203
10.205266952514648,9.932499885559082,13.05182933807373,19.36935043334961
10.180306434631348,9.810999870300291,12.911355018615724,19.116256713867188
10.113025665283203,9.66349983215332,12.908117294311523,19.100446701049805
10.252761840820312,9.61299991607666,12.943236351013184,19.1320858001709
10.198572158813477,9.75,12.904878616333008,19.51171493530273
10.271939277648926,9.706500053405762,12.973871231079102,19.582902908325195
10.58916187286377,9.834500312805176,13.17611312866211,19.780628204345703
10.518534660339355,9.619999885559082,13.09093189239502,19.3218994140625
10.536490440368652,9.682499885559082,13.152201652526855,19.155807495117188
10.455512046813965,9.416000366210938,13.02816677093506,18.910627365112305
10.291118621826172,9.284500122070312,12.977855682373049,18.989721298217773
10.1084566116333,9.3774995803833,12.927294731140137,19.029258728027344
10.114543914794922,9.40250015258789,12.930782318115234,18.93434715270996
10.091715812683104,9.484000205993652,12.870010375976562,18.950170516967773
9.92153549194336,9.326499938964844,12.690183639526367,18.75244331359864
9.942846298217772,9.314499855041504,12.57112979888916,19.013442993164062
10.120635986328123,9.498000144958496,12.66179084777832,19.155807495117188
9.947412490844728,9.298999786376951,12.526796340942385,18.77617454528809
9.899008750915527,9.182499885559082,12.462536811828612,18.981807708740234
9.749837875366213,9.318499565124512,12.080220222473145,19.18744850158692
9.599443435668944,9.38599967956543,12.069260597229004,19.35353660583496
9.903268814086914,9.71150016784668,12.278974533081056,19.582902908325195
9.821375846862791,9.581500053405762,12.12978458404541,19.49589157104492
10.083799362182615,9.708000183105469,11.960667610168455,19.48008155822754
9.935233116149902,9.6274995803833,11.827667236328123,19.219078063964844
10.1084566116333,10.0625,12.024928092956545,19.93090438842773
10.206487655639648,10.11750030517578,12.295165061950684,20.40544509887696
10.169344902038574,10.208999633789062,12.392799377441406,20.263080596923828
10.21896743774414,10.224499702453612,12.612225532531738,20.56362533569336
10.450032234191896,10.474499702453612,12.9771089553833,20.57944297790528
10.637873649597168,10.659500122070312,13.261293411254885,20.58735466003418
10.708802223205566,10.709500312805176,13.334020614624023,20.824630737304688
10.874414443969728,10.836999893188477,13.613970756530762,21.172622680664062
10.95082950592041,10.913999557495115,13.25008487701416,21.291257858276367
10.776999473571776,10.6274995803833,13.13277530670166,21.061899185180664
10.769386291503906,10.56149959564209,13.300396919250488,20.990711212158203
10.89938259124756,10.675000190734863,13.40625,21.061899185180664
10.89177131652832,10.519000053405762,13.17411994934082,20.93535804748535
11.109440803527832,10.643500328063965,14.884708404541016,21.18053436279297
11.379779815673828,10.576499938964844,14.81795883178711,21.03026008605957
11.47263240814209,10.902999877929688,15.007497787475586,21.781625747680664
11.77858543395996,10.77750015258789,14.828169822692873,21.40199089050293
11.790462493896484,10.660499572753906,15.118083953857422,21.43362617492676
11.973427772521973,10.826000213623049,15.39803409576416,21.77371406555176
12.131732940673828,10.674500465393066,15.41671371459961,22.07426071166992
12.281207084655762,10.708999633789062,15.504883766174316,22.208717346191406
11.951807975769045,11.12600040435791,15.123811721801758,21.61553382873535
11.928370475769045,11.19499969482422,15.21646499633789,21.923992156982425
11.887580871582031,11.12600040435791,15.03589153289795,21.67089462280273
12.07845687866211,11.065999984741213,15.112604141235352,21.568084716796875
11.839778900146484,10.585000038146973,14.754695892333984,21.196346282958984
11.95120334625244,10.498000144958496,14.973127365112305,21.291257858276367
11.488462448120115,10.074000358581545,14.384084701538086,20.516176223754883
11.374295234680176,10.135000228881836,14.421942710876465,20.31053352355957
10.75295066833496,9.6850004196167,13.599526405334473,19.361438751220703
11.386170387268066,10.25450038909912,14.281719207763672,20.231443405151367
11.071991920471191,9.706500053405762,13.673996925354004,19.13998985290528
11.37673282623291,9.91800022125244,14.000772476196287,19.92298889160156
11.47689437866211,10.114999771118164,14.041619300842283,19.851810455322266
11.672340393066406,10.147500038146973,13.878728866577148,20.176074981689453
11.583142280578612,9.883999824523926,13.424680709838867,20.17608642578125
11.581923484802246,9.796500205993652,13.278977394104004,20.09648895263672
11.143840789794922,9.12600040435791,12.57486629486084,19.63486862182617
10.838796615600586,8.946499824523926,12.22716999053955,19.141407012939453
10.851277351379396,8.876999855041504,12.407743453979492,19.085697174072266
11.37368869781494,9.677499771118164,12.922064781188965,19.67466163635254
11.452234268188477,9.68649959564209,13.033397674560549,19.817930221557617
11.377344131469728,9.601499557495115,12.9524507522583,19.555274963378903
11.67751693725586,9.963500022888184,13.122314453125,20.09648895263672
11.87204933166504,10.326499938964844,13.426673889160156,20.56607818603516
11.87265968322754,10.54599952697754,13.467021942138672,20.876483917236328
11.715569496154783,10.761500358581545,13.473498344421388,21.170957565307617
11.599888801574709,10.626999855041504,13.262787818908691,20.860557556152344
11.387388229370115,10.5,13.072003364562988,20.534236907958984
11.560612678527832,10.809000015258787,13.00575065612793,20.30341911315918
11.6881742477417,10.994999885559082,13.300894737243652,20.693416595458984
11.694564819335938,10.86299991607666,13.324057579040527,20.86851692199707
11.491809844970703,10.569499969482422,13.07225227355957,20.48648262023925
11.566699028015137,10.82800006866455,13.203510284423828,20.605871200561523
11.709173202514648,10.976499557495115,13.188566207885742,20.725255966186523
11.851651191711426,11.128499984741213,13.25207805633545,21.09136390686035
11.963075637817385,11.33899974822998,13.513348579406738,21.481365203857425
12.192620277404783,11.96500015258789,13.61596393585205,21.58482360839844
12.531455039978027,12.084500312805176,13.615715026855469,21.656455993652344
12.586862564086914,11.662500381469728,13.61471939086914,21.47340202331543
12.54698371887207,11.593500137329102,13.429661750793455,20.685455322265625
12.23280429840088,11.161499977111816,12.96789264678955,19.94527244567871
12.308304786682127,11.180500030517578,13.088689804077148,19.94527244567871
