Date,High,Adj Close
1980-12-02,0.1835940033197403,0.13030707836151123
1980-12-03,0.17773400247097015,0.12747369706630707
1980-12-04,0.1835940033197403,0.1317232996225357
1980-12-05,0.1757809966802597,0.12464120984077454
1980-12-08,0.1640630066394806,0.1175590232014656
1980-12-09,0.16210900247097015,0.1147264689207077
1980-12-10,0.15429699420928955,0.10764501988887787
1980-12-11,0.1445309966802597,0.10197918117046356
1980-12-12,0.1484380066394806,0.10622800886631012
1980-12-15,0.15429699420928955,0.11047761887311935
1980-12-16,0.1523440033197403,0.10764501988887787
1980-12-17,0.14648400247097015,0.10339540243148804
1980-12-18,0.15039099752902985,0.10622800886631012
1980-12-19,0.15429699420928955,0.11047761887311935
1980-12-22,0.15625,0.11047761887311935
1980-12-23,0.1601559966802597,0.11331021785736084
1980-12-24,0.16601599752902985,0.1175590232014656
1980-12-26,0.1679690033197403,0.11897613853216171
1980-12-29,0.16601599752902985,0.1175590232014656
1980-12-30,0.1679690033197403,0.1203923374414444
1980-12-31,0.1679690033197403,0.11897613853216171
1981-01-02,0.171875,0.12180863320827484
1981-01-05,0.17773400247097015,0.12676596641540527
1981-01-06,0.17773400247097015,0.12747369706630707
1981-01-07,0.1679690033197403,0.1203923374414444
1981-01-08,0.1640630066394806,0.1175590232014656
1981-01-09,0.1640630066394806,0.11614275723695755
1981-01-12,0.16601599752902985,0.1175590232014656
1981-01-13,0.16992199420928955,0.1203923374414444
1981-01-14,0.1757809966802597,0.12464120984077454
1981-01-15,0.17382800579071045,0.12464120984077454
1981-01-16,0.1757809966802597,0.12464120984077454
1981-01-19,0.17382800579071045,0.12464120984077454
1981-01-20,0.16992199420928955,0.1203923374414444
1981-01-21,0.1679690033197403,0.11897613853216171
1981-01-22,0.16210900247097015,0.11331021785736084
1981-01-23,0.1640630066394806,0.11614275723695755
1981-01-26,0.1601559966802597,0.11331021785736084
1981-01-27,0.15820300579071045,0.11331021785736084
1981-01-28,0.15820300579071045,0.11331021785736084
1981-01-29,0.1601559966802597,0.11331021785736084
1981-01-30,0.15429699420928955,0.10906124860048294
1981-02-02,0.15039099752902985,0.10622800886631012
1981-02-03,0.15039099752902985,0.10622800886631012
1981-02-04,0.15039099752902985,0.10622800886631012
1981-02-05,0.1523440033197403,0.10906124860048294
1981-02-06,0.15429699420928955,0.10906124860048294
1981-02-09,0.1523440033197403,0.10622800886631012
1981-02-10,0.15039099752902985,0.10622800886631012
1981-02-11,0.1484380066394806,0.10339540243148804
1981-02-12,0.1484380066394806,0.10339540243148804
1981-02-13,0.14648400247097015,0.10197918117046356
1981-02-17,0.1445309966802597,0.10197918117046356
1981-02-18,0.1484380066394806,0.1048116609454155
1981-02-19,0.1523440033197403,0.10764501988887787
1981-02-20,0.1523440033197403,0.10622800886631012
1981-02-23,0.15039099752902985,0.10622800886631012
1981-02-24,0.15429699420928955,0.10764501988887787
1981-02-25,0.1523440033197403,0.10764501988887787
1981-02-26,0.15429699420928955,0.10906124860048294
1981-02-27,0.15625,0.10906124860048294
1981-03-02,0.15625,0.10906124860048294
1981-03-03,0.15820300579071045,0.11189384758472443
1981-03-04,0.15625,0.11189384758472443
1981-03-05,0.15625,0.11047761887311935
1981-03-06,0.15429699420928955,0.10906124860048294
1981-03-09,0.1523440033197403,0.10764501988887787
1981-03-10,0.140625,0.09914658963680267
1981-03-11,0.14257800579071045,0.10056288540363312
1981-03-12,0.1445309966802597,0.10197918117046356
1981-03-13,0.14648400247097015,0.10339540243148804
1981-03-16,0.1445309966802597,0.10056288540363312
1981-03-17,0.140625,0.10056288540363312
1981-03-18,0.140625,0.09914658963680267
